transect_id,vertex_index,latitude,longitude,elevation,dam
87,9,20.95458572,71.19581085,-2.19,-6.550000000000001
87,10,20.95458999,71.19579216,-1.89,-6.550000000000001
87,11,20.95454307,71.19599766,-8.28,-6.550000000000001
87,12,20.9545388,71.19601634,-8.15,-6.550000000000001
87,13,20.95453453,71.19603503,-8.12,-6.550000000000001
87,14,20.95453027,71.19605371,-8.08,-6.550000000000001
87,15,20.954526,71.19607239,-8.09,-6.550000000000001
87,16,20.95452174,71.19609107,-7.88,-6.550000000000001
87,17,20.95451747,71.19610975,-6.92,-6.550000000000001
87,18,20.95451321,71.19612844,-6.73,-6.550000000000001
87,19,20.95450894,71.19614712,-6.76,-6.550000000000001
87,20,20.95450468,71.1961658,-7.42,-6.550000000000001
88,0,20.95445958,71.19595627,-8.62,-6.619999999999999
88,1,20.9544631,71.19593742,-8.43,-6.619999999999999
88,2,20.95446662,71.19591856,-8.05,-6.619999999999999
88,3,20.95447014,71.1958997,-7.77,-6.619999999999999
88,4,20.95447367,71.19588085,-7.58,-6.619999999999999
88,5,20.95447719,71.19586199,-7.3,-6.619999999999999
88,6,20.95448071,71.19584313,-1.15,-6.619999999999999
88,7,20.95448423,71.19582428,-4.86,-6.619999999999999
88,8,20.95448775,71.19580542,-2.21,-6.619999999999999
88,9,20.95449127,71.19578656,-2.96,-6.619999999999999
88,10,20.95449479,71.19576771,-3.42,-6.619999999999999
88,11,20.95445606,71.19597513,-8.52,-6.619999999999999
88,12,20.95445254,71.19599399,-8.24,-6.619999999999999
88,13,20.95444902,71.19601285,-7.73,-6.619999999999999
88,14,20.9544455,71.1960317,-7.73,-6.619999999999999
88,15,20.95444198,71.19605056,-7.91,-6.619999999999999
88,16,20.95443846,71.19606942,-7.66,-6.619999999999999
88,17,20.95443494,71.19608827,-6.33,-6.619999999999999
88,18,20.95443141,71.19610713,-7.01,-6.619999999999999
88,19,20.95442789,71.19612599,-6.02,-6.619999999999999
88,20,20.95442437,71.19614484,-5.84,-6.619999999999999
89,0,20.9543712,71.19594171,-8.26,-6.630000000000001
89,1,20.95437192,71.1959225,-8.14,-6.630000000000001
89,2,20.95437263,71.19590329,-7.9,-6.630000000000001
89,3,20.95437335,71.19588408,-7.42,-6.630000000000001
89,4,20.95437407,71.19586487,-6.3,-6.630000000000001
89,5,20.95437479,71.19584566,-6.19,-6.630000000000001
89,6,20.95437551,71.19582645,-2.78,-6.630000000000001
89,7,20.95437623,71.19580724,-2.98,-6.630000000000001
89,8,20.95437694,71.19578803,-3.31,-6.630000000000001
89,9,20.95437766,71.19576882,-3.32,-6.630000000000001
89,10,20.95437838,71.19574961,-3.3,-6.630000000000001
89,11,20.95437048,71.19596092,-8.63,-6.630000000000001
89,12,20.95436976,71.19598013,-8.38,-6.630000000000001
89,13,20.95436904,71.19599934,-8.23,-6.630000000000001
89,14,20.95436832,71.19601855,-6.34,-6.630000000000001
89,15,20.95436761,71.19603776,-6.29,-6.630000000000001
89,16,20.95436689,71.19605697,-7.65,-6.630000000000001
89,17,20.95436617,71.19607618,-7.15,-6.630000000000001
89,18,20.95436545,71.19609539,-7.06,-6.630000000000001
89,19,20.95436473,71.1961146,-6.46,-6.630000000000001
89,20,20.95436402,71.19613382,-6.09,-6.630000000000001
90,0,20.95428113,71.19594871,-8.17,-6.59
90,1,20.95427982,71.19592954,-8.59,-6.59
90,2,20.9542785,71.19591036,-8.3,-6.59
90,3,20.95427719,71.19589119,-7.71,-6.59
90,4,20.95427587,71.19587202,-4.47,-6.59
90,5,20.95427455,71.19585284,-1.97,-6.59
90,6,20.95427324,71.19583367,-2.4,-6.59
90,7,20.95427192,71.19581449,-3.94,-6.59
90,8,20.95427061,71.19579532,-3.16,-6.59
90,9,20.95426929,71.19577614,-3.71,-6.59
90,10,20.95426798,71.19575697,-3.71,-6.59
90,11,20.95428245,71.19596789,-8.3,-6.59
90,12,20.95428376,71.19598706,-8.33,-6.59
90,13,20.95428508,71.19600624,-8.2,-6.59
90,14,20.9542864,71.19602541,-7.53,-6.59
90,15,20.95428771,71.19604459,-7.66,-6.59
90,16,20.95428903,71.19606376,-7.33,-6.59
90,17,20.95429034,71.19608294,-6.89,-6.59
90,18,20.95429166,71.19610211,-6.21,-6.59
90,19,20.95429297,71.19612129,-5.79,-6.59
90,20,20.95429429,71.19614046,-5.86,-6.59
91,0,20.95419107,71.19595572,-8.47,-6.57
91,1,20.95418975,71.19593654,-8.35,-6.57
91,2,20.95418844,71.19591737,-8.45,-6.57
91,3,20.95418712,71.19589819,-8.26,-6.57
91,4,20.95418581,71.19587902,-6.5,-6.57
91,5,20.95418449,71.19585984,-5.78,-6.57
91,6,20.95418317,71.19584067,-6.27,-6.57
91,7,20.95418186,71.1958215,-4.0,-6.57
91,8,20.95418054,71.19580232,-3.55,-6.57
91,9,20.95417923,71.19578315,-3.59,-6.57
91,10,20.95417791,71.19576397,-3.66,-6.57
91,11,20.95419238,71.19597489,-8.57,-6.57
91,12,20.9541937,71.19599407,-4.6,-6.57
91,13,20.95419502,71.19601324,-6.75,-6.57
91,14,20.95419633,71.19603242,-7.61,-6.57
91,15,20.95419765,71.19605159,-7.66,-6.57
91,16,20.95419896,71.19607076,-6.93,-6.57
91,17,20.95420028,71.19608994,-6.76,-6.57
91,18,20.95420159,71.19610911,-6.29,-6.57
91,19,20.95420291,71.19612829,-6.19,-6.57
91,20,20.95420422,71.19614746,-6.04,-6.57
92,0,20.954101,71.19596272,-8.89,-6.960000000000001
92,1,20.95409969,71.19594355,-8.96,-6.960000000000001
92,2,20.95409837,71.19592437,-8.86,-6.960000000000001
92,3,20.95409706,71.1959052,-8.28,-6.960000000000001
92,4,20.95409574,71.19588602,-6.75,-6.960000000000001
92,5,20.95409443,71.19586685,-6.33,-6.960000000000001
92,6,20.95409311,71.19584767,-5.94,-6.960000000000001
92,7,20.95409179,71.1958285,-4.87,-6.960000000000001
92,8,20.95409048,71.19580932,-3.48,-6.960000000000001
92,9,20.95408916,71.19579015,-3.55,-6.960000000000001
92,10,20.95408785,71.19577097,-2.24,-6.960000000000001
92,11,20.95410232,71.1959819,-8.37,-6.960000000000001
92,12,20.95410363,71.19600107,-6.28,-6.960000000000001
92,13,20.95410495,71.19602024,-6.45,-6.960000000000001
92,14,20.95410627,71.19603942,-7.2,-6.960000000000001
92,15,20.95410758,71.19605859,-7.38,-6.960000000000001
92,16,20.9541089,71.19607777,-6.82,-6.960000000000001
92,17,20.95411021,71.19609694,-6.65,-6.960000000000001
92,18,20.95411153,71.19611612,-6.48,-6.960000000000001
92,19,20.95411284,71.19613529,-6.4,-6.960000000000001
92,20,20.95411416,71.19615447,-6.18,-6.960000000000001
93,0,20.95401094,71.19596972,-8.56,-6.66
93,1,20.95400917,71.19595059,-8.44,-6.66
93,2,20.9540074,71.19593146,-8.66,-6.66
93,3,20.95400563,71.19591232,-8.2,-6.66
93,4,20.95400387,71.19589319,-7.52,-6.66
93,5,20.9540021,71.19587406,-6.39,-6.66
93,6,20.95400033,71.19585492,-5.64,-6.66
93,7,20.95399856,71.19583579,-3.43,-6.66
93,8,20.95399679,71.19581666,-3.49,-6.66
93,9,20.95399502,71.19579752,-2.68,-6.66
93,10,20.95399325,71.19577839,-1.4,-6.66
93,11,20.95401271,71.19598886,-8.21,-6.66
93,12,20.95401448,71.19600799,-8.44,-6.66
93,13,20.95401624,71.19602712,-8.11,-6.66
93,14,20.95401801,71.19604626,-7.79,-6.66
93,15,20.95401978,71.19606539,-7.45,-6.66
93,16,20.95402155,71.19608452,-6.87,-6.66
93,17,20.95402332,71.19610366,-6.79,-6.66
93,18,20.95402509,71.19612279,-6.61,-6.66
93,19,20.95402686,71.19614192,-6.65,-6.66
93,20,20.95402862,71.19616106,-6.38,-6.66
94,0,20.95392176,71.1959815,-8.78,-6.8100000000000005
94,1,20.95391781,71.19596274,-8.75,-6.8100000000000005
94,2,20.95391386,71.19594398,-8.81,-6.8100000000000005
94,3,20.95390991,71.19592522,-8.29,-6.8100000000000005
94,4,20.95390596,71.19590646,-7.67,-6.8100000000000005
94,5,20.95390201,71.1958877,-6.74,-6.8100000000000005
94,6,20.95389805,71.19586894,-3.77,-6.8100000000000005
94,7,20.9538941,71.19585018,-3.51,-6.8100000000000005
94,8,20.95389015,71.19583142,-3.59,-6.8100000000000005
94,9,20.9538862,71.19581266,-2.44,-6.8100000000000005
94,10,20.95388225,71.1957939,-1.23,-6.8100000000000005
94,11,20.95392571,71.19600026,-8.57,-6.8100000000000005
94,12,20.95392966,71.19601902,-8.6,-6.8100000000000005
94,13,20.95393361,71.19603778,-8.52,-6.8100000000000005
94,14,20.95393756,71.19605654,-1.89,-6.8100000000000005
94,15,20.95394151,71.1960753,-2.7,-6.8100000000000005
94,16,20.95394546,71.19609406,-6.73,-6.8100000000000005
94,17,20.95394941,71.19611282,-6.61,-6.8100000000000005
94,18,20.95395337,71.19613158,-6.68,-6.8100000000000005
94,19,20.95395732,71.19615034,-6.66,-6.8100000000000005
94,20,20.95396127,71.1961691,-6.33,-6.8100000000000005
95,0,20.95383596,71.19601149,-8.9,-6.9
95,1,20.95383033,71.19599322,-8.72,-6.9
95,2,20.95382469,71.19597495,-8.86,-6.9
95,3,20.95381906,71.19595669,-8.45,-6.9
95,4,20.95381343,71.19593842,-8.01,-6.9
95,5,20.95380779,71.19592015,-7.25,-6.9
95,6,20.95380216,71.19590189,-6.26,-6.9
95,7,20.95379652,71.19588362,-5.11,-6.9
95,8,20.95379089,71.19586536,-3.82,-6.9
95,9,20.95378526,71.19584709,3.77,-6.9
95,10,20.95377962,71.19582882,4.91,-6.9
95,11,20.95384159,71.19602975,-8.77,-6.9
95,12,20.95384723,71.19604802,-8.77,-6.9
95,13,20.95385286,71.19606628,-6.79,-6.9
95,14,20.9538585,71.19608455,-1.03,-6.9
95,15,20.95386413,71.19610282,-6.34,-6.9
95,16,20.95386976,71.19612108,-6.8,-6.9
95,17,20.9538754,71.19613935,-6.29,-6.9
95,18,20.95388103,71.19615762,-6.16,-6.9
95,19,20.95388666,71.19617588,-6.14,-6.9
95,20,20.9538923,71.19619415,-5.92,-6.9
96,0,20.95375016,71.19604147,-8.97,-7.17
96,1,20.95374453,71.19602321,-8.96,-7.17
96,2,20.9537389,71.19600494,-8.71,-7.17
96,3,20.95373326,71.19598668,-8.43,-7.17
96,4,20.95372763,71.19596841,-7.56,-7.17
96,5,20.95372199,71.19595014,-6.6,-7.17
96,6,20.95371636,71.19593188,-6.45,-7.17
96,7,20.95371073,71.19591361,-4.82,-7.17
96,8,20.95370509,71.19589534,-3.23,-7.17
96,9,20.95369946,71.19587708,-2.53,-7.17
96,10,20.95369383,71.19585881,-1.8,-7.17
96,11,20.9537558,71.19605974,-9.17,-7.17
96,12,20.95376143,71.19607801,-9.1,-7.17
96,13,20.95376706,71.19609627,-6.01,-7.17
96,14,20.9537727,71.19611454,-3.77,-7.17
96,15,20.95377833,71.19613281,-6.73,-7.17
96,16,20.95378397,71.19615107,-6.73,-7.17
96,17,20.9537896,71.19616934,-6.02,-7.17
96,18,20.95379523,71.1961876,-5.9,-7.17
96,19,20.95380087,71.19620587,-5.92,-7.17
96,20,20.9538065,71.19622414,-5.91,-7.17
97,0,20.95366436,71.19607146,-8.97,-6.99
97,1,20.95365849,71.19605329,-8.92,-6.99
97,2,20.95365261,71.19603511,-8.47,-6.99
97,3,20.95364673,71.19601693,-8.15,-6.99
97,4,20.95364085,71.19599875,-7.84,-6.99
97,5,20.95363497,71.19598057,-7.14,-6.99
97,6,20.95362909,71.19596239,-0.82,-6.99
97,7,20.95362321,71.19594421,-1.39,-6.99
97,8,20.95361734,71.19592604,-1.85,-6.99
97,9,20.95361146,71.19590786,-1.83,-6.99
97,10,20.95360558,71.19588968,-1.95,-6.99
97,11,20.95367024,71.19608964,-8.99,-6.99
97,12,20.95367612,71.19610782,-5.77,-6.99
97,13,20.953682,71.196126,-3.53,-6.99
97,14,20.95368788,71.19614418,-1.59,-6.99
97,15,20.95369376,71.19616236,-3.79,-6.99
97,16,20.95369964,71.19618054,-6.85,-6.99
97,17,20.95370551,71.19619871,-6.47,-6.99
97,18,20.95371139,71.19621689,-6.25,-6.99
97,19,20.95371727,71.19623507,-6.08,-6.99
97,20,20.95372315,71.19625325,-6.14,-6.99
98,0,20.9535795,71.19610402,-8.96,-7.460000000000001
98,1,20.95357271,71.19608621,-8.94,-7.460000000000001
98,2,20.95356591,71.19606839,-8.24,-7.460000000000001
98,3,20.95355912,71.19605058,-7.15,-7.460000000000001
98,4,20.95355232,71.19603277,-7.45,-7.460000000000001
98,5,20.95354553,71.19601495,-6.35,-7.460000000000001
98,6,20.95353873,71.19599714,-1.42,-7.460000000000001
98,7,20.95353194,71.19597933,-0.86,-7.460000000000001
98,8,20.95352514,71.19596152,-2.31,-7.460000000000001
98,9,20.95351834,71.1959437,-1.93,-7.460000000000001
98,10,20.95351155,71.19592589,-1.57,-7.460000000000001
98,11,20.9535863,71.19612183,-8.82,-7.460000000000001
98,12,20.9535931,71.19613964,-9.18,-7.460000000000001
98,13,20.95359989,71.19615746,-9.46,-7.460000000000001
98,14,20.95360669,71.19617527,-0.51,-7.460000000000001
98,15,20.95361348,71.19619308,0.15,-7.460000000000001
98,16,20.95362028,71.19621089,-2.64,-7.460000000000001
98,17,20.95362707,71.19622871,-6.78,-7.460000000000001
98,18,20.95363387,71.19624652,-6.56,-7.460000000000001
98,19,20.95364066,71.19626433,-6.74,-7.460000000000001
98,20,20.95364746,71.19628214,-6.27,-7.460000000000001
99,0,20.95349726,71.19614371,-8.69,-7.8100000000000005
99,1,20.9534898,71.1961262,-7.85,-7.8100000000000005
99,2,20.95348234,71.19610869,-7.82,-7.8100000000000005
99,3,20.95347489,71.19609118,-6.93,-7.8100000000000005
99,4,20.95346743,71.19607367,-4.64,-7.8100000000000005
99,5,20.95345997,71.19605616,-4.11,-7.8100000000000005
99,6,20.95345252,71.19603865,-3.53,-7.8100000000000005
99,7,20.95344506,71.19602114,-2.88,-7.8100000000000005
99,8,20.9534376,71.19600363,-2.42,-7.8100000000000005
99,9,20.95343014,71.19598612,-2.46,-7.8100000000000005
99,10,20.95342269,71.19596861,-2.65,-7.8100000000000005
99,11,20.95350471,71.19616122,-9.13,-7.8100000000000005
99,12,20.95351217,71.19617873,-9.51,-7.8100000000000005
99,13,20.95351963,71.19619624,-9.81,-7.8100000000000005
99,14,20.95352709,71.19621375,-9.68,-7.8100000000000005
99,15,20.95353454,71.19623126,1.68,-7.8100000000000005
99,16,20.953542,71.19624877,3.07,-7.8100000000000005
99,17,20.95354946,71.19626628,2.57,-7.8100000000000005
99,18,20.95355691,71.19628379,2.18,-7.8100000000000005
99,19,20.95356437,71.1963013,2.1,-7.8100000000000005
99,20,20.95357183,71.19631881,-6.07,-7.8100000000000005
100,0,20.95341501,71.19618341,-8.52,-6.85
100,1,20.95340755,71.1961659,-7.99,-6.85
100,2,20.9534001,71.19614839,-5.61,-6.85
100,3,20.95339264,71.19613088,-6.93,-6.85
100,4,20.95338518,71.19611337,-4.95,-6.85
100,5,20.95337773,71.19609586,-6.89,-6.85
100,6,20.95337027,71.19607835,-4.76,-6.85
100,7,20.95336281,71.19606084,-3.97,-6.85
100,8,20.95335535,71.19604333,-3.71,-6.85
100,9,20.9533479,71.19602582,-3.92,-6.85
100,10,20.95334044,71.19600831,-3.64,-6.85
100,11,20.95342247,71.19620092,-8.85,-6.85
100,12,20.95342992,71.19621843,-1.86,-6.85
100,13,20.95343738,71.19623594,1.8,-6.85
100,14,20.95344484,71.19625345,1.81,-6.85
100,15,20.9534523,71.19627096,2.81,-6.85
100,16,20.95345975,71.19628847,2.33,-6.85
100,17,20.95346721,71.19630598,0.16,-6.85
100,18,20.95347467,71.19632349,-7.53,-6.85
100,19,20.95348212,71.196341,-6.9,-6.85
100,20,20.95348958,71.19635851,-6.23,-6.85
101,0,20.95333276,71.1962231,-9.29,-8.53
101,1,20.95332531,71.19620559,-8.78,-8.53
101,2,20.95331785,71.19618808,-8.23,-8.53
101,3,20.95331039,71.19617057,-6.99,-8.53
101,4,20.95330294,71.19615306,-5.85,-8.53
101,5,20.95329548,71.19613555,-4.95,-8.53
101,6,20.95328802,71.19611804,-5.01,-8.53
101,7,20.95328056,71.19610053,-5.04,-8.53
101,8,20.95327311,71.19608302,-4.75,-8.53
101,9,20.95326565,71.19606551,-4.75,-8.53
101,10,20.95325819,71.196048,-4.8,-8.53
101,11,20.95334022,71.19624061,-9.99,-8.53
101,12,20.95334768,71.19625812,-10.53,-8.53
101,13,20.95335513,71.19627563,-10.43,-8.53
101,14,20.95336259,71.19629314,-10.4,-8.53
101,15,20.95337005,71.19631065,-8.94,-8.53
101,16,20.95337751,71.19632816,-6.73,-8.53
101,17,20.95338496,71.19634567,-6.75,-8.53
101,18,20.95339242,71.19636318,-7.49,-8.53
101,19,20.95339988,71.19638069,-7.01,-8.53
101,20,20.95340733,71.1963982,-6.31,-8.53
102,0,20.95325052,71.1962628,-8.89,-8.2
102,1,20.95324306,71.19624529,-8.84,-8.2
102,2,20.9532356,71.19622778,-7.35,-8.2
102,3,20.95322815,71.19621027,-5.05,-8.2
102,4,20.95322069,71.19619276,-4.8,-8.2
102,5,20.95321323,71.19617524,-5.75,-8.2
102,6,20.95320577,71.19615773,-4.77,-8.2
102,7,20.95319832,71.19614022,-4.74,-8.2
102,8,20.95319086,71.19612271,-4.72,-8.2
102,9,20.9531834,71.1961052,-4.32,-8.2
102,10,20.95317595,71.19608769,-2.64,-8.2
102,11,20.95325797,71.19628031,-8.86,-8.2
102,12,20.95326543,71.19629782,-9.5,-8.2
102,13,20.95327289,71.19631533,-10.16,-8.2
102,14,20.95328034,71.19633284,-10.2,-8.2
102,15,20.9532878,71.19635035,-10.05,-8.2
102,16,20.95329526,71.19636786,-9.74,-8.2
102,17,20.95330272,71.19638537,-6.46,-8.2
102,18,20.95331017,71.19640288,-7.28,-8.2
102,19,20.95331763,71.19642039,-6.73,-8.2
102,20,20.95332509,71.1964379,-5.75,-8.2
103,0,20.95316827,71.19630249,-9.3,-8.07
103,1,20.95316267,71.19628421,-9.14,-8.07
103,2,20.95315706,71.19626594,-9.29,-8.07
103,3,20.95315146,71.19624766,-8.17,-8.07
103,4,20.95314585,71.19622938,-6.87,-8.07
103,5,20.95314025,71.19621111,-5.72,-8.07
103,6,20.95313464,71.19619283,-4.89,-8.07
103,7,20.95312904,71.19617455,-4.41,-8.07
103,8,20.95312344,71.19615628,-4.39,-8.07
103,9,20.95311783,71.196138,-4.38,-8.07
103,10,20.95311223,71.19611973,-2.3,-8.07
103,11,20.95317387,71.19632077,-8.82,-8.07
103,12,20.95317948,71.19633904,-9.97,-8.07
103,13,20.95318508,71.19635732,-10.07,-8.07
103,14,20.95319069,71.1963756,-9.56,-8.07
103,15,20.95319629,71.19639387,-7.57,-8.07
103,16,20.9532019,71.19641215,-5.29,-8.07
103,17,20.9532075,71.19643043,-5.88,-8.07
103,18,20.9532131,71.1964487,-6.67,-8.07
103,19,20.95321871,71.19646698,-5.31,-8.07
103,20,20.95322431,71.19648525,-4.8,-8.07
104,0,20.95308022,71.19632198,-9.13,-7.85
104,1,20.95307687,71.19630308,-9.04,-7.85
104,2,20.95307352,71.19628419,-9.26,-7.85
104,3,20.95307017,71.1962653,-7.58,-7.85
104,4,20.95306682,71.19624641,-6.51,-7.85
104,5,20.95306347,71.19622751,-6.22,-7.85
104,6,20.95306013,71.19620862,-5.15,-7.85
104,7,20.95305678,71.19618973,-4.52,-7.85
104,8,20.95305343,71.19617084,-4.26,-7.85
104,9,20.95305008,71.19615195,-4.56,-7.85
104,10,20.95304673,71.19613305,-2.35,-7.85
104,11,20.95308356,71.19634087,-9.1,-7.85
104,12,20.95308691,71.19635976,-9.85,-7.85
104,13,20.95309026,71.19637865,-9.58,-7.85
104,14,20.95309361,71.19639754,-8.59,-7.85
104,15,20.95309696,71.19641644,-7.97,-7.85
104,16,20.95310031,71.19643533,-7.63,-7.85
104,17,20.95310365,71.19645422,-7.17,-7.85
104,18,20.953107,71.19647311,-6.68,-7.85
104,19,20.95311035,71.19649201,-6.01,-7.85
104,20,20.9531137,71.1965109,-5.3,-7.85
105,0,20.95299118,71.19633806,-9.12,-7.539999999999999
105,1,20.95298816,71.1963191,-9.28,-7.539999999999999
105,2,20.95298514,71.19630015,-9.17,-7.539999999999999
105,3,20.95298212,71.1962812,-8.45,-7.539999999999999
105,4,20.9529791,71.19626224,-7.61,-7.539999999999999
105,5,20.95297608,71.19624329,-6.03,-7.539999999999999
105,6,20.95297306,71.19622433,-5.49,-7.539999999999999
105,7,20.95297003,71.19620538,-4.68,-7.539999999999999
105,8,20.95296701,71.19618642,-4.65,-7.539999999999999
105,9,20.95296399,71.19616747,-4.65,-7.539999999999999
105,10,20.95296097,71.19614851,-3.17,-7.539999999999999
105,11,20.95299421,71.19635701,-8.98,-7.539999999999999
105,12,20.95299723,71.19637597,-9.35,-7.539999999999999
105,13,20.95300025,71.19639492,-9.54,-7.539999999999999
105,14,20.95300327,71.19641388,-8.69,-7.539999999999999
105,15,20.95300629,71.19643283,-7.94,-7.539999999999999
105,16,20.95300931,71.19645179,-7.57,-7.539999999999999
105,17,20.95301233,71.19647074,-7.5,-7.539999999999999
105,18,20.95301535,71.1964897,-7.02,-7.539999999999999
105,19,20.95301838,71.19650865,-6.69,-7.539999999999999
105,20,20.9530214,71.1965276,-6.87,-7.539999999999999
106,0,20.95290215,71.19635414,-9.38,-7.619999999999999
106,1,20.95289913,71.19633519,-9.25,-7.619999999999999
106,2,20.95289611,71.19631623,-9.18,-7.619999999999999
106,3,20.95289309,71.19629728,-8.42,-7.619999999999999
106,4,20.95289007,71.19627832,-7.91,-7.619999999999999
106,5,20.95288705,71.19625937,-6.48,-7.619999999999999
106,6,20.95288402,71.19624041,-5.72,-7.619999999999999
106,7,20.952881,71.19622146,-5.49,-7.619999999999999
106,8,20.95287798,71.19620251,-4.56,-7.619999999999999
106,9,20.95287496,71.19618355,-3.96,-7.619999999999999
106,10,20.95287194,71.1961646,-4.68,-7.619999999999999
106,11,20.95290517,71.1963731,-9.62,-7.619999999999999
106,12,20.95290819,71.19639205,-8.99,-7.619999999999999
106,13,20.95291122,71.19641101,-8.9,-7.619999999999999
106,14,20.95291424,71.19642996,-8.83,-7.619999999999999
106,15,20.95291726,71.19644891,-7.83,-7.619999999999999
106,16,20.95292028,71.19646787,-7.86,-7.619999999999999
106,17,20.9529233,71.19648682,-7.54,-7.619999999999999
106,18,20.95292632,71.19650578,-7.39,-7.619999999999999
106,19,20.95292934,71.19652473,-7.43,-7.619999999999999
106,20,20.95293237,71.19654369,-7.3,-7.619999999999999
107,0,20.95281312,71.19637022,-9.27,-7.470000000000001
107,1,20.9528101,71.19635127,-9.31,-7.470000000000001
107,2,20.95280708,71.19633232,-9.14,-7.470000000000001
107,3,20.95280406,71.19631336,-8.78,-7.470000000000001
107,4,20.95280103,71.19629441,-8.0,-7.470000000000001
107,5,20.95279801,71.19627545,-7.4,-7.470000000000001
107,6,20.95279499,71.1962565,-5.18,-7.470000000000001
107,7,20.95279197,71.19623754,-5.47,-7.470000000000001
107,8,20.95278895,71.19621859,-4.85,-7.470000000000001
107,9,20.95278593,71.19619963,-4.67,-7.470000000000001
107,10,20.95278291,71.19618068,-4.82,-7.470000000000001
107,11,20.95281614,71.19638918,-9.2,-7.470000000000001
107,12,20.95281916,71.19640813,-9.47,-7.470000000000001
107,13,20.95282218,71.19642709,-9.21,-7.470000000000001
107,14,20.95282521,71.19644604,-9.09,-7.470000000000001
107,15,20.95282823,71.196465,-7.77,-7.470000000000001
107,16,20.95283125,71.19648395,-7.75,-7.470000000000001
107,17,20.95283427,71.19650291,-7.59,-7.470000000000001
107,18,20.95283729,71.19652186,-2.1,-7.470000000000001
107,19,20.95284031,71.19654082,-1.1,-7.470000000000001
107,20,20.95284333,71.19655977,-2.26,-7.470000000000001
108,0,20.95272409,71.19638631,-9.12,-7.4399999999999995
108,1,20.95272107,71.19636735,-9.28,-7.4399999999999995
108,2,20.95271805,71.1963484,-9.35,-7.4399999999999995
108,3,20.95271502,71.19632944,-9.11,-7.4399999999999995
108,4,20.952712,71.19631049,-8.19,-7.4399999999999995
108,5,20.95270898,71.19629154,-7.62,-7.4399999999999995
108,6,20.95270596,71.19627258,-6.86,-7.4399999999999995
108,7,20.95270294,71.19625363,-5.61,-7.4399999999999995
108,8,20.95269992,71.19623467,-5.32,-7.4399999999999995
108,9,20.9526969,71.19621572,-5.0,-7.4399999999999995
108,10,20.95269387,71.19619676,-4.65,-7.4399999999999995
108,11,20.95272711,71.19640526,-9.32,-7.4399999999999995
108,12,20.95273013,71.19642422,-9.34,-7.4399999999999995
108,13,20.95273315,71.19644317,-9.44,-7.4399999999999995
108,14,20.95273617,71.19646213,-8.91,-7.4399999999999995
108,15,20.9527392,71.19648108,-7.64,-7.4399999999999995
108,16,20.95274222,71.19650004,-7.62,-7.4399999999999995
108,17,20.95274524,71.19651899,-7.64,-7.4399999999999995
108,18,20.95274826,71.19653794,-7.19,-7.4399999999999995
108,19,20.95275128,71.1965569,-6.7,-7.4399999999999995
108,20,20.9527543,71.19657585,-6.26,-7.4399999999999995
109,0,20.95263506,71.19640239,-9.43,-7.4399999999999995
109,1,20.95263328,71.19638326,-9.36,-7.4399999999999995
109,2,20.9526315,71.19636413,-9.39,-7.4399999999999995
109,3,20.95262971,71.196345,-9.32,-7.4399999999999995
109,4,20.95262793,71.19632586,-8.57,-7.4399999999999995
109,5,20.95262615,71.19630673,-7.9,-7.4399999999999995
109,6,20.95262437,71.1962876,-6.6,-7.4399999999999995
109,7,20.95262259,71.19626847,-5.85,-7.4399999999999995
109,8,20.95262081,71.19624934,-5.88,-7.4399999999999995
109,9,20.95261903,71.1962302,-5.16,-7.4399999999999995
109,10,20.95261725,71.19621107,-4.91,-7.4399999999999995
109,11,20.95263684,71.19642152,-8.94,-7.4399999999999995
109,12,20.95263862,71.19644065,-9.39,-7.4399999999999995
109,13,20.9526404,71.19645979,-9.44,-7.4399999999999995
109,14,20.95264218,71.19647892,-8.82,-7.4399999999999995
109,15,20.95264396,71.19649805,-8.02,-7.4399999999999995
109,16,20.95264574,71.19651718,-5.15,-7.4399999999999995
109,17,20.95264752,71.19653631,-2.62,-7.4399999999999995
109,18,20.9526493,71.19655545,-0.29,-7.4399999999999995
109,19,20.95265108,71.19657458,2.06,-7.4399999999999995
109,20,20.95265286,71.19659371,-0.19,-7.4399999999999995
110,0,20.95254501,71.1964052,-9.52,-7.529999999999999
110,1,20.95254479,71.19638597,-9.44,-7.529999999999999
110,2,20.95254458,71.19636675,-9.5,-7.529999999999999
110,3,20.95254437,71.19634752,-9.3,-7.529999999999999
110,4,20.95254415,71.1963283,-8.63,-7.529999999999999
110,5,20.95254394,71.19630907,-7.76,-7.529999999999999
110,6,20.95254373,71.19628985,-7.29,-7.529999999999999
110,7,20.95254351,71.19627063,-6.48,-7.529999999999999
110,8,20.9525433,71.1962514,-5.95,-7.529999999999999
110,9,20.95254309,71.19623218,-5.7,-7.529999999999999
110,10,20.95254287,71.19621295,-5.26,-7.529999999999999
110,11,20.95254522,71.19642442,-9.41,-7.529999999999999
110,12,20.95254544,71.19644364,-9.53,-7.529999999999999
110,13,20.95254565,71.19646287,-9.44,-7.529999999999999
110,14,20.95254586,71.19648209,-8.95,-7.529999999999999
110,15,20.95254608,71.19650132,-7.9,-7.529999999999999
110,16,20.95254629,71.19652054,-7.68,-7.529999999999999
110,17,20.9525465,71.19653976,-7.36,-7.529999999999999
110,18,20.95254672,71.19655899,-6.7,-7.529999999999999
110,19,20.95254693,71.19657821,-1.11,-7.529999999999999
